x,f,mean,lower,upper
0.9107911,7.345408,7.2265534,5.1704516,9.282656
0.9108911,7.348571,7.2287273,5.17254,9.284914
0.9109911,7.3517337,7.230895,5.1746225,9.287168
0.9110911,7.354897,7.2330604,5.1767025,9.289418
0.9111911,7.358061,7.23523,5.178788,9.291672
0.9112911,7.3612247,7.237396,5.180867,9.293924
0.91139114,7.364389,7.239561,5.182946,9.296176
0.91149116,7.367553,7.2417207,5.1850204,9.298421
0.9115912,7.370718,7.243884,5.187097,9.300671
0.9116912,7.373883,7.2460475,5.189175,9.302919
0.9117912,7.377048,7.2482076,5.191248,9.305167
0.91189116,7.3802137,7.250363,5.193315,9.307411
0.9119912,7.3833795,7.2525196,5.195385,9.309654
0.9120912,7.3865457,7.254676,5.1974525,9.311899
0.9121912,7.389712,7.2568297,5.199519,9.31414
0.9122912,7.3928785,7.2589836,5.201585,9.316382
0.91239125,7.396045,7.2611375,5.203651,9.3186245
0.91249126,7.3992124,7.2632875,5.2057123,9.320863
0.9125913,7.40238,7.2654376,5.207774,9.323101
0.9126913,7.4055476,7.2675853,5.209832,9.325338
0.91279125,7.4087152,7.2697315,5.2118893,9.327574
0.91289127,7.411884,7.271877,5.2139454,9.329808
0.9129913,7.4150524,7.274023,5.216002,9.332045
0.9130913,7.418221,7.2761674,5.2180576,9.334277
0.9131913,7.42139,7.2783113,5.220113,9.33651
0.91329134,7.4245596,7.280449,5.2221594,9.338738
0.91339135,7.427729,7.282591,5.2242117,9.34097
0.91349137,7.4308987,7.2847295,5.22626,9.343199
0.9135914,7.434069,7.2868667,5.228305,9.345428
0.91369134,7.437239,7.2890024,5.2303514,9.347653
0.91379136,7.44041,7.291139,5.232398,9.34988
0.9138914,7.443581,7.293273,5.23444,9.352106
0.9139914,7.446752,7.2954054,5.2364807,9.35433
0.9140914,7.449924,7.2975345,5.2385163,9.356552
0.9141914,7.4530954,7.299666,5.2405567,9.358775
0.91429144,7.456268,7.301793,5.24259,9.360996
0.91439146,7.4594398,7.303923,5.244629,9.363217
0.9144915,7.4626126,7.3060474,5.24666,9.365435
0.91459143,7.4657855,7.3081737,5.248693,9.367655
0.91469145,7.4689584,7.310299,5.2507257,9.369872
0.91479146,7.472132,7.312418,5.2527523,9.372084
0.9148915,7.4753056,7.3145394,5.25478,9.374299
0.9149915,7.4784794,7.316662,5.256809,9.376514
