x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.01810181,-1.0419204,-50.756794,-0.76919365,-54.046043,-2.585126,-58.173515,1.0467387,-49.91857
0.01820182,-1.0469935,-50.69274,-0.7745967,-54.02817,-2.5905132,-58.159176,1.04132,-49.897167
0.01830183,-1.05206,-50.62883,-0.7799978,-54.01024,-2.595899,-58.14481,1.0359036,-49.875668
0.01840184,-1.0571202,-50.565063,-0.7854018,-53.992306,-2.6012807,-58.13022,1.030477,-49.854393
0.01850185,-1.0621741,-50.501442,-0.7907994,-53.97424,-2.606667,-58.115807,1.0250684,-49.832672
0.01860186,-1.0672215,-50.43796,-0.79619527,-53.95609,-2.612048,-58.10135,1.0196574,-49.81083
0.01870187,-1.0722626,-50.374626,-0.8015928,-53.937946,-2.6174254,-58.086716,1.0142398,-49.789177
0.018801881,-1.0772974,-50.311428,-0.8069849,-53.919662,-2.6228013,-58.072166,1.0088315,-49.76716
0.01890189,-1.0823259,-50.248375,-0.812377,-53.90135,-2.628172,-58.05754,1.0034178,-49.745155
0.0190019,-1.0873482,-50.185463,-0.81776667,-53.882957,-2.6335478,-58.04287,0.99801457,-49.723045
0.01910191,-1.0923641,-50.12269,-0.82315445,-53.864506,-2.6389225,-58.028236,0.99261355,-49.700775
0.01920192,-1.0973737,-50.060055,-0.8285401,-53.84595,-2.6442852,-58.013546,0.9872049,-49.678356
0.01930193,-1.102377,-49.99756,-0.8339236,-53.827354,-2.6496553,-57.998863,0.9818082,-49.655846
0.01940194,-1.1073742,-49.935204,-0.83930707,-53.80874,-2.6550198,-57.98398,0.97640574,-49.6335
0.01950195,-1.1123651,-49.872986,-0.84468746,-53.789997,-2.6603825,-57.96921,0.9710076,-49.610783
0.01960196,-1.1173499,-49.8109,-0.85006547,-53.771187,-2.665742,-57.95439,0.9656111,-49.587982
0.01970197,-1.1223283,-49.748955,-0.8554437,-53.752354,-2.671102,-57.939495,0.9602146,-49.565212
0.01980198,-1.1273006,-49.687145,-0.86081743,-53.73341,-2.6764584,-57.92457,0.9548235,-49.54225
0.01990199,-1.1322668,-49.625473,-0.8661902,-53.714428,-2.6818163,-57.909637,0.94943595,-49.51922
0.020002,-1.1372267,-49.563934,-0.87156343,-53.695393,-2.6871715,-57.894623,0.9440445,-49.496162
0.020102011,-1.1421806,-49.50253,-0.87693214,-53.676254,-2.6925201,-57.87962,0.93865573,-49.47289
0.02020202,-1.1471282,-49.441257,-0.8822975,-53.657032,-2.6978712,-57.86462,0.9332762,-49.449444
0.02030203,-1.1520698,-49.380116,-0.8876624,-53.637768,-2.7032166,-57.849552,0.92789185,-49.425983
0.02040204,-1.1570052,-49.31911,-0.8930268,-53.618458,-2.7085633,-57.834366,0.92250955,-49.40255
0.02050205,-1.1619346,-49.258236,-0.89838743,-53.599052,-2.713907,-57.81927,0.91713214,-49.378834
0.02060206,-1.1668578,-49.197495,-0.9037471,-53.579575,-2.7192461,-57.804077,0.911752,-49.355072
0.02070207,-1.1717751,-49.136883,-0.90910316,-53.560043,-2.7245913,-57.788902,0.9063848,-49.331184
0.02080208,-1.1766863,-49.0764,-0.9144604,-53.54049,-2.7299306,-57.773537,0.9010098,-49.30744
0.02090209,-1.1815914,-49.01605,-0.91981435,-53.52082,-2.7352636,-57.758213,0.8956349,-49.28343
0.0210021,-1.1864904,-48.95583,-0.9251654,-53.501087,-2.7405953,-57.742928,0.8902644,-49.259247
0.02110211,-1.1913835,-48.895733,-0.93051624,-53.481323,-2.7459283,-57.72745,0.8848957,-49.235195
0.02120212,-1.1962706,-48.83577,-0.935863,-53.461445,-2.7512577,-57.71204,0.8795316,-49.21085
0.02130213,-1.2011516,-48.775932,-0.94120765,-53.441498,-2.756585,-57.69662,0.8741696,-49.186375
0.021402141,-1.2060267,-48.71622,-0.94655323,-53.421562,-2.7619152,-57.681053,0.86880875,-49.16207
0.02150215,-1.2108959,-48.65664,-0.9518943,-53.401485,-2.7672389,-57.665527,0.8634503,-49.137444
0.02160216,-1.215759,-48.59718,-0.9572339,-53.381363,-2.7725577,-57.649986,0.8580898,-49.11274
0.02170217,-1.2206162,-48.53785,-0.9625709,-53.36116,-2.7778769,-57.63437,0.8527349,-49.08795
0.02180218,-1.2254676,-48.47864,-0.9679074,-53.34093,-2.7831953,-57.61868,0.8473804,-49.063183
0.02190219,-1.230313,-48.41956,-0.9732404,-53.3206,-2.7885103,-57.602974,0.8420297,-49.038223
0.0220022,-1.2351525,-48.360603,-0.9785714,-53.300194,-2.793823,-57.587227,0.8366802,-49.01316
0.02210221,-1.2399861,-48.30177,-0.98390174,-53.279774,-2.7991357,-57.571396,0.8313321,-48.98815
0.02220222,-1.2448138,-48.243057,-0.9892292,-53.259262,-2.8044481,-57.555603,0.82598984,-48.96292
0.02230223,-1.2496356,-48.18447,-0.994555,-53.238674,-2.8097525,-57.539722,0.8206425,-48.937626
0.02240224,-1.2544516,-48.126003,-0.9998789,-53.218056,-2.8150597,-57.523758,0.8153018,-48.912354
