x,f,mean,lower,upper
0.1269127,-11.614452,-10.9432745,-14.7063675,-7.180182
0.1270127,-11.61123,-10.941228,-14.704391,-7.1780653
0.12711272,-11.608006,-10.939179,-14.702414,-7.1759458
0.12721272,-11.604779,-10.937127,-14.700432,-7.1738224
0.12731273,-11.601549,-10.935073,-14.698448,-7.1716976
0.12741274,-11.598317,-10.933015,-14.696462,-7.169568
0.12751275,-11.595083,-10.930955,-14.694473,-7.1674366
0.12761275,-11.5918455,-10.928895,-14.692485,-7.165305
0.12771277,-11.588606,-10.926829,-14.690491,-7.163168
0.12781279,-11.585363,-10.924762,-14.688496,-7.161028
0.12791279,-11.582118,-10.922692,-14.686498,-7.158887
0.1280128,-11.578871,-10.920621,-14.684499,-7.156743
0.12811281,-11.575621,-10.918548,-14.682498,-7.1545973
0.12821282,-11.572368,-10.916471,-14.680493,-7.1524477
0.12831283,-11.569113,-10.9143915,-14.678488,-7.1502953
0.12841284,-11.565854,-10.912311,-14.67648,-7.148141
0.12851284,-11.562594,-10.910226,-14.674469,-7.1459827
0.12861286,-11.559331,-10.908137,-14.672454,-7.143821
0.12871288,-11.556066,-10.906049,-14.670439,-7.141659
0.12881288,-11.552797,-10.903958,-14.668422,-7.139495
0.1289129,-11.549526,-10.901864,-14.666402,-7.1373262
0.1290129,-11.546253,-10.899766,-14.664378,-7.135154
0.12911291,-11.542977,-10.897668,-14.662354,-7.1329813
0.12921292,-11.539699,-10.89557,-14.660331,-7.130809
0.12931293,-11.536418,-10.893462,-14.658298,-7.128627
0.12941293,-11.533134,-10.891356,-14.656267,-7.126446
0.12951295,-11.529849,-10.889249,-14.654234,-7.1242633
0.12961297,-11.52656,-10.8871355,-14.652196,-7.122075
0.12971297,-11.523269,-10.885024,-14.650161,-7.1198874
0.12981299,-11.519976,-10.882907,-14.648119,-7.117695
0.12991299,-11.516679,-10.880788,-14.646076,-7.1155
0.130013,-11.51338,-10.878667,-14.644032,-7.1133027
0.130113,-11.510079,-10.876542,-14.641983,-7.1111016
0.13021302,-11.506776,-10.874417,-14.639935,-7.1089005
0.13031302,-11.503469,-10.872289,-14.637882,-7.1066957
0.13041304,-11.50016,-10.870156,-14.635826,-7.1044865
0.13051306,-11.496849,-10.868024,-14.633771,-7.102277
0.13061306,-11.493535,-10.86589,-14.631714,-7.1000657
0.13071308,-11.490219,-10.863751,-14.629653,-7.09785
0.13081308,-11.4869,-10.861608,-14.627586,-7.0956283
0.1309131,-11.483579,-10.859466,-14.625523,-7.0934086
0.1310131,-11.480254,-10.85732,-14.623454,-7.0911856
0.13111311,-11.476929,-10.855172,-14.621385,-7.0889597
0.13121313,-11.473599,-10.853021,-14.619311,-7.08673
0.13131313,-11.470268,-10.850867,-14.617237,-7.084498
0.13141315,-11.466934,-10.84871,-14.615158,-7.082262
0.13151315,-11.463597,-10.846553,-14.613079,-7.080026
0.13161317,-11.4602585,-10.844392,-14.610997,-7.0777864
0.13171317,-11.456918,-10.842229,-14.608913,-7.0755444
0.13181318,-11.453573,-10.840066,-14.606831,-7.073302
0.13191319,-11.450227,-10.837895,-14.604739,-7.0710516
0.1320132,-11.446878,-10.835727,-14.60265,-7.068804
0.13211322,-11.443527,-10.833554,-14.600557,-7.066551
0.13221322,-11.440173,-10.83138,-14.598463,-7.0642967
0.13231324,-11.436817,-10.829202,-14.596365,-7.062039
0.13241324,-11.433458,-10.82702,-14.594263,-7.0597763
0.13251325,-11.430098,-10.82484,-14.592163,-7.0575156
0.13261326,-11.426733,-10.822654,-14.590059,-7.0552487
0.13271327,-11.4233675,-10.820466,-14.587952,-7.0529804
0.13281327,-11.419999,-10.818276,-14.585843,-7.0507097
0.13291329,-11.416628,-10.816083,-14.583731,-7.0484347
0.13301331,-11.413254,-10.8138895,-14.581619,-7.0461597
0.13311331,-11.409878,-10.811692,-14.579504,-7.043881
0.13321333,-11.4065,-10.809491,-14.577385,-7.0415974
0.13331333,-11.403119,-10.80729,-14.575265,-7.039315
0.13341334,-11.399735,-10.805085,-14.573143,-7.037028
0.13351335,-11.39635,-10.802878,-14.571018,-7.0347385
0.13361336,-11.3929615,-10.800668,-14.56889,-7.0324454
0.13371336,-11.389571,-10.798455,-14.566761,-7.03015
0.13381338,-11.386178,-10.796239,-14.564627,-7.0278506
0.1339134,-11.382782,-10.794026,-14.562497,-7.0255556
0.1340134,-11.379384,-10.791806,-14.560361,-7.0232515
0.13411342,-11.375983,-10.789582,-14.55822,-7.020944
0.13421342,-11.372581,-10.787358,-14.55608,-7.0186367
0.13431343,-11.369176,-10.785132,-14.553938,-7.016327
0.13441344,-11.3657675,-10.782903,-14.551792,-7.0140133
0.13451345,-11.362358,-10.780671,-14.549644,-7.011698
0.13461345,-11.358945,-10.7784395,-14.547497,-7.009382
0.13471347,-11.35553,-10.776204,-14.545346,-7.007062
0.13481349,-11.352113,-10.773963,-14.54319,-7.004736
0.13491349,-11.348693,-10.771722,-14.541034,-7.00241
0.1350135,-11.34527,-10.769479,-14.538876,-7.000082
0.13511351,-11.3418455,-10.76723,-14.536713,-6.997748
0.13521352,-11.338419,-10.764981,-14.534549,-6.995414
0.13531353,-11.33499,-10.762731,-14.532384,-6.9930773
0.13541354,-11.331557,-10.760476,-14.530214,-6.9907374
0.13551354,-11.328123,-10.758222,-14.528047,-6.9883966
0.13561356,-11.324687,-10.755963,-14.525874,-6.9860525
0.13571358,-11.321247,-10.753703,-14.523701,-6.983706
0.13581358,-11.317806,-10.751439,-14.5215225,-6.9813557
0.1359136,-11.314363,-10.749173,-14.519343,-6.979003
0.1360136,-11.310916,-10.746905,-14.517162,-6.9766483
0.13611361,-11.307467,-10.744636,-14.514979,-6.974292
0.13621362,-11.304016,-10.742362,-14.512793,-6.9719315
0.13631363,-11.300563,-10.740087,-14.510605,-6.9695683
0.13641365,-11.297107,-10.737809,-14.508415,-6.967203
0.13651365,-11.293649,-10.73553,-14.506223,-6.964837
0.13661367,-11.290189,-10.733243,-14.5040245,-6.962462
0.13671367,-11.286725,-10.730962,-14.501831,-6.9600925
0.13681369,-11.28326,-10.728673,-14.49963,-6.957716
0.13691369,-11.279793,-10.726384,-14.49743,-6.9553385
0.1370137,-11.276322,-10.72409,-14.495224,-6.9529552
0.1371137,-11.27285,-10.721795,-14.493018,-6.950572
0.13721372,-11.269375,-10.719497,-14.4908085,-6.948185
0.13731374,-11.265898,-10.717198,-14.4886,-6.945797
0.13741374,-11.262419,-10.714894,-14.486384,-6.943404
0.13751376,-11.258937,-10.71259,-14.48417,-6.9410105
0.13761376,-11.255452,-10.710282,-14.481952,-6.938613
0.13771378,-11.2519655,-10.707974,-14.479733,-6.9362154
0.13781378,-11.248477,-10.705663,-14.477511,-6.933814
0.1379138,-11.244986,-10.703347,-14.4752865,-6.931408
0.1380138,-11.241492,-10.701034,-14.4730625,-6.929004
