x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.17511751,-9.799098,42.44828,-6.15908,43.02707,-13.192077,26.101257,0.8739166,59.95288
0.17521752,-9.794853,42.465775,-6.154626,43.04039,-13.187585,25.966427,0.8783331,60.114353
0.17531753,-9.7906065,42.483257,-6.150431,43.058273,-13.183357,25.831167,0.8824949,60.285378
0.17541754,-9.786357,42.500725,-6.14613,43.07627,-13.17902,25.696474,0.88676023,60.45607
0.17551756,-9.782106,42.51818,-6.1418176,43.08999,-13.174671,25.55897,0.8910365,60.62101
0.17561756,-9.777855,42.535625,-6.1374626,43.105423,-13.170283,25.416164,0.8953581,60.79468
0.17571758,-9.773601,42.55306,-6.1332,43.121014,-13.165988,25.27574,0.89958763,60.966286
0.17581758,-9.769345,42.57048,-6.128943,43.136997,-13.1616955,25.13676,0.90381,61.137234
0.1759176,-9.765087,42.58789,-6.1244802,43.15089,-13.157198,24.996853,0.90823746,61.304928
0.1760176,-9.760828,42.605286,-6.1203017,43.167656,-13.152981,24.854284,0.91237736,61.481026
0.17611761,-9.756567,42.622673,-6.115931,43.183723,-13.148582,24.71112,0.9167199,61.656326
0.17621762,-9.752304,42.640045,-6.111579,43.19819,-13.144192,24.562634,0.92103434,61.833744
0.17631763,-9.74804,42.657406,-6.1073685,43.21718,-13.139946,24.424162,0.92520857,62.010193
0.17641765,-9.743773,42.674755,-6.102974,43.230614,-13.135514,24.279434,0.9295664,62.181793
0.17651765,-9.739506,42.692093,-6.098641,43.245796,-13.131146,24.13687,0.9338646,62.35472
0.17661767,-9.735236,42.70942,-6.094377,43.26106,-13.126844,23.993698,0.9380908,62.52842
0.17671767,-9.730965,42.726734,-6.0899825,43.277416,-13.1224165,23.850502,0.9424515,62.70433
0.17681769,-9.726692,42.744034,-6.0856934,43.291744,-13.118091,23.701141,0.9467039,62.882347
0.17691769,-9.722417,42.761326,-6.0813384,43.308403,-13.113699,23.556309,0.95102215,63.060497
0.1770177,-9.718141,42.778603,-6.077086,43.324837,-13.109407,23.411972,0.95523596,63.2377
0.1771177,-9.713862,42.795868,-6.072583,43.33773,-13.104874,23.263924,0.95970774,63.411537
0.17721772,-9.709582,42.813126,-6.0683465,43.355766,-13.100602,23.112236,0.96390915,63.599297
0.17731774,-9.7053,42.830368,-6.0639777,43.37194,-13.096195,22.965387,0.96824026,63.778496
0.17741774,-9.701017,42.8476,-6.0596795,43.386803,-13.09186,22.814955,0.9725003,63.95865
0.17751776,-9.696732,42.86482,-6.055367,43.40207,-13.087511,22.665987,0.97677755,64.13815
0.17761776,-9.692445,42.882027,-6.05101,43.419598,-13.083121,22.51868,0.98110104,64.32051
0.17771778,-9.688156,42.899223,-6.0466495,43.433426,-13.078724,22.370909,0.9854245,64.49594
0.17781778,-9.683866,42.91641,-6.042261,43.44899,-13.0743,22.220308,0.98977757,64.67767
0.1779178,-9.679574,42.933582,-6.0379834,43.464546,-13.069988,22.065283,0.9940214,64.86381
0.1780178,-9.67528,42.95074,-6.0336347,43.481857,-13.065602,21.91762,0.998333,65.0461
0.17811781,-9.670984,42.96789,-6.0292597,43.495594,-13.061193,21.76678,1.0026736,65.22441
0.17821783,-9.666687,42.98503,-6.024957,43.511513,-13.056855,21.61528,1.0069408,65.407745
0.17831783,-9.662389,43.002155,-6.0205255,43.526466,-13.052389,21.464039,1.0113387,65.5889
0.17841785,-9.658088,43.01927,-6.016203,43.542114,-13.048034,21.312605,1.0156279,65.77162
0.17851785,-9.653786,43.036373,-6.011822,43.558243,-13.043617,21.151083,1.0199733,65.9654
0.17861786,-9.649482,43.053467,-6.007441,43.57392,-13.039204,21.003681,1.0243211,66.144165
0.17871787,-9.645176,43.070545,-6.0031486,43.589348,-13.034876,20.845943,1.0285783,66.33275
0.17881788,-9.640868,43.087616,-5.9987836,43.606827,-13.030476,20.694742,1.032908,66.51891
0.17891788,-9.636559,43.10467,-5.994486,43.623478,-13.026143,20.542084,1.0371714,66.70487
0.1790179,-9.632248,43.12172,-5.9899907,43.636276,-13.021614,20.386513,1.0416331,66.88604
0.17911792,-9.627935,43.138752,-5.9856963,43.65261,-13.0172825,20.23381,1.0458894,67.07141
0.17921792,-9.623621,43.155777,-5.981279,43.66498,-13.012835,20.074715,1.0502763,67.25525
0.17931794,-9.619305,43.172787,-5.9769335,43.68309,-13.008455,19.922098,1.0545888,67.444084
0.17941794,-9.614987,43.18979,-5.972626,43.699886,-13.004113,19.766838,1.0588608,67.632935
0.17951795,-9.610668,43.206776,-5.968163,43.715443,-12.99962,19.607313,1.0632944,67.82357
0.17961796,-9.606347,43.22375,-5.9637957,43.730263,-12.995218,19.452276,1.0676274,68.00825
0.17971797,-9.602024,43.24072,-5.959519,43.74852,-12.9909115,19.296982,1.0718741,68.20006
0.17981797,-9.597699,43.25767,-5.9550653,43.761772,-12.986425,19.136936,1.0762949,68.38661
0.17991799,-9.593373,43.274616,-5.9506,43.77662,-12.981928,18.980759,1.0807276,68.57248
0.18001801,-9.589046,43.291546,-5.9463043,43.793354,-12.977598,18.823944,1.08499,68.762764
